id,repost_of,name,url,datetime,last_updated,price,where,has_image,geotag,body,created,images,attrs,cats_ok,dogs_ok,no_smoking,housing_type,laundry,parking,bedrooms,bathrooms,area,available,ev_charging,is_furnished,wheelchair_acccess,Latitude,Longitude
7104942997,,Charming 1BR with Work Area & W/D - 1 Month Free Rent,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-1br-with-work/7104942997.html,2020-04-07 14:10,2020-04-07 14:10,$4995,north beach / telegraph hill,True,"(37.799769, -122.404173)","$4,995 | 1142 Montgomery Street, San Francisco, CA 94133

$0 Deposit + 1 Month Free Rent
*With approved credit. First month's rent required at move-in. Incentive subject to cancellation at any time. Lease must be signed and move-in completed by April 30, 2020. Resident is responsible for any damages to unit at move out.


Please call or email with the following information: 
-NAME
-PHONE NUMBER
-EMAIL


PETS
Dogs Welcome
Cats Welcome
Pets under 40 lbs allowed
Pet rent is $40/mnth per pet


NEIGHBORHOOD HOTSPOTS
Vesuvio 
City Lights Book Store 
Coi 
Quince
Kokkari
Comstock Saloon 
Reveille Coffee
Park Tavern
Mama's 
15 Romolo
Washington Square Park
Coit Tower
Soto Mare


COMMUNITY
Public Transportation
Recycling


APARTMENT AMENITIES
Cable Ready
Dishwasher
Refrigerator
Washer/Dryer
Window Coverings


FLEXIBLE LEASE TERMS
Now offering 7-12 month leases and extended move-in dates! Rent will fluctuate based on lease term and move-in date. Ask your leasing agent for details.
*Cancellation fee applies if move-in is cancelled 2 weeks prior to lease start date.
All applications are transferable and only one application for all the RentSFNow apartments is required


RESOURCES

For other available apartments, visit http://craigslist.rentsfnow.com

We are an Equal Opportunity Housing Provider and follow all fair housing laws (U.S. Housing and Urban Development, www.hud.gov)

Lauren S. |  
 | RentSFNow (Office: 724 Pine Street, San Francisco, CA 94108)",2020-04-07 14:06,[],"['1BR / 1Ba', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking']",True,True,True,apartment,w/d in unit,,1,1,,,,,,37.799769,-122.404173
7104942967,,"SPECTACULAR, TOP FLOOR 3 BED/ 1 BATH MISSION FLAT!!!",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spectacular-top-floor-3/7104942967.html,2020-04-07 14:10,2020-04-07 14:10,$4950,mission district,True,"(37.754023, -122.421083)","1172 Valencia Street at 23rd Street

- Breathtaking, full floor, three bedroom, one bath flat in the heart of the Mission 
- Incredible eat-in kitchen with brand new all stainless steel appliances, brand new countertops, new sink and brand new flooring 
- Large living room with beautiful decorative fireplace
- Brand new wall-to-wall carpeting 
- Gorgeous three tone paint from top to bottom
- Large bedrooms with high ceilings and period details
- Spacious formal dining room with beautiful built-in cabinets and drawers
- Split bath with brand new shower tile, bathtub and sink/vanity
- Water included in rent
- No laundry on site
- Street parking only
- In the heart of the Mission- short walk to BART, Valencia Street shops and restaurants, Mission district restaurants, Dolores Park, 101 and 280, much more

Terms: 1-year lease required, security deposit equaling 1.5 of monthly rent.  NO PETS.

For more details or to view this unit, please call Erston Pearcy at  
.  Also available for Facetime tours.

Please visit www.cournaleco.com for other available rentals.",2020-04-07 14:06,[],"['3BR / 1Ba', 'available apr 7', 'flat', 'no laundry on site', 'no smoking', 'street parking']",,,True,flat,no laundry on site,street parking,3,1,,apr 7,,,,37.754023,-122.421083
7104942902,7082495438,Large Corner Unit Available,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-corner-unit/7104942902.html,2020-04-07 14:10,2020-04-07 14:10,$1785,downtown / civic / van ness,True,"(37.78602, -122.418728)","Conveniently located near Union Square and a wide variety of shops & restaurants, live performance venues, museums, Muni & BART stops, the new California Pacific Medical Center Van Ness Campus Hospital and a post office, this spacious corner unit features full eat-in kitchen, bathroom, ample closet space, hardwood floor, mini-blinds, onsite laundry facilities and an elevator.  

Rent includes water and garbage/recycling.  Cable and other utilities are separate. Non-smoking, no pets.  Rent is $1,785. Deposit is $2,000. One-year lease. 

938 Geary St. #205, between Larkin & Polk Streets. Email above to set up an appointment.",2020-04-07 14:06,[],"['0BR / 1Ba', 'apartment', 'laundry in bldg', 'no smoking']",,,True,apartment,laundry in bldg,,0,1,,,,,,37.78602,-122.418728
7103486629,6777864592,"Renovated Junior 1BR - Steps to FiDi, BART, MUNI, SHOPS",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-junior-1br/7103486629.html,2020-04-07 14:10,2020-04-07 14:10,$2495,nob hill,True,"(37.790442, -122.407448)","618 Bush - Junior 1BR/1BA - $2495

*Text  
 or Email to Schedule a Tour
*Price and Availability Subject to Change, please confirm details at the time of showing
*Photos may be of a similar unit

THE CONTACT
Elena Hamner | Leasing Agent


Mosser Companies
www.mosserliving.com

618 Bush is a historic Art Deco building in the desirable Nob Hill district. The secure building retains vintage charms of the era, including neoclassical pillars, wrought iron gate, marble flooring and an elevator. The pet-friendly studios are well appointed and modern, with updated hardwood floors and lighting fixtures, plus double hung windows and ample closets. Tastefully updated bathroom and revived kitchens features sleek cabinets and stainless steel appliances including dishwashers. Close proximity to the Financial District, Powell Street BART and several Muni bus lines makes 618 Bush an ideal home for carless residents.

THE APARTMENT
-Remodel Kitchen w/Stainless Steel Appliances
-Dishwasher
-Remodel Bathroom 
-Hardwood Floor
-Laundry in building
-Pet Friendly
-No Parking

LEASE TERMS
-Lease: 1 Year
-Income Requirement: 2.5xRent, 3x w/Guarantor
-Deposit: 1-2x Rent (Depends on Credit)
-Renters Insurance Required
-Utilities: Not Included
-Pets: $500 Pet Deposit, $75/m Dog, $50/m Cat
-Proof of Income: 2 Pay Stubs; or Signed Offer Letter w/3 Months Bank Statement; or 6x Rent Amount Saved w/3 Months Bank Statement

*DON'T WANT TO DO SECURITY DEPOSIT? DO OUR DEPOSIT IQ BOND INSTEAD
-Non-Refundable
-Bond: 25-55% of Rent

**APPLICATION LINK ($35): https://www.on-site.com/apply/company/39428

*We do business in accordance with the Federal Fair Housing Law*
CaBRE #01341448",2020-04-04 11:49,[],"['1BR / 1Ba', 'application fee details: $35', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'no parking']",True,True,True,apartment,laundry in bldg,no parking,1,1,,,,,,37.790442,-122.407448
7104942506,,Spacious Studio w/Patio | APPLY TODAY & GET 1 MONTH FREE!!!!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-studio-patio/7104942506.html,2020-04-07 14:10,2020-04-07 14:10,$2480,potrero hill,True,"(37.755879, -122.388061)","Welcome Home To Windsor at Dogpatch!

Call  show contact info
 or Visit www.windsoratdogpatch.com

**1 MONTH FREE!!! LIMITED TIME ONLY!!! 12 MONTH LEASE TERM REQUIRED, OAC, ON SELECT APARTMENTS, TERMS & CONDITIONS APPLY**

Apt #: 234
Floor Plan S4
Available Date: NOW
Size: 463 sq ft
Best Rate: $2480/mo for 12 months
*PRICING & AVAILABILITY SUBJECT TO CHANGE DAILY*

Full Sized Washer and Dryers
Dishwasher
Electric Range
Stainless Steel Appliances

Welcome to Windsor at Dogpatch. Situated in the heart of the historic Dogpatch neighborhood of San Francisco, our community brings modern living to the storied streets and waterfront that launched a city. Our modern pet-friendly studio, one, two, and three-bedroom apartments are designed to accommodate all needs. Whether you are an ambitious professional or an innovative artist, you work-from-home or commute, whether you have a cheerful child or a faithful furry friend, we have an abode that’s just right for you.

From a ditch-your-gym-membership fitness center with stretching room and a commercial kitchen-meets-bar-meets-resident lounge to a rooftop deck with bay and city views–we have amenities to keep you comfortable, inspired, and carefree. Not to mention the trendy in-home finishes such as the GE stainless-steel appliances and washer/dryer sets or the Google Fiber and Wave G internet. Some floor plans have private balconies or patios, so you can always be surrounded by  the sights and sounds of San Francisco.

Our location’s convenient access to major roads like I-80, I-280, and US-101 and ideal location near the 23rd Street Muni Rail and 22nd Street Caltrain stops, brings you closer to anywhere you want to be. Nearby employers include UCSF, Kaiser Permanente and Pinterest. The neighborhood offers a myriad of restaurants, bars and coffee shops that are easily accessible. AT&T Park as well as Chase Center, soon to be home of the Golden State Warriors, are only a few of the many nearby attractions.

Features
- Ceramic Tiled Tub/Showers 
- Quartz Countertops 
- Controlled Access Entries
- High Speed Internet Fiber in Every Apartment 
- Wood-laminate Flooring Living/Dining Area 
- Walk-In Closets* 
- Designer Cabinetry 
- Full-Size In-Unit Washer and Dryer 
- Energy Star Stainless Steel Appliances 
- Open Concept Kitchen 
- Juliet Balconies* 
- Triple Pane Windows
- Carpeted Bedrooms 
- Downtown City Views* 

Community Amenities 
- Outdoor Terrace with Grilling Area
- Rooftop Terrace with Grilling Area 
- Certified Cal-Green Building 
- 100% Non-Smoking Community 
- Studio, One, Two and Three Bedroom Apartments 
- Walk to the new Chase Arena
- Enclosed Parking Garage with Controlled Access 
- Online Portal for Rent Payment and Maintenance Requests 
- Professional On-Site Staff 
- Bicycle Storage 
- Walk Score - 84, Very Walkable; Transit Score - 75, Rider's Paradise; Bike Score - 91, Biker's Paradise 
- Pet Friendly, 5-Min Walk To Progress Dog Park 
- High Speed WiFi in Common Areas 
- Laundry Lockers 
- State-of-the-Art Fitness Center, Indoor/Outdoor Fitness, Fully Stocked Fitness Center 
- 24-Hour Secure Package Pick-Up 
- Easy Freeway, Muni and Caltrain Access 

Pet Policy 
Pets - Max 2 allowed, Deposit $500.00 
Pet Rent $60.00 per Pet. 100 lbs weight limit! *Breed Restrictions Apply. 
Parking: $275/month (Vehicle Restrictions Apply)

Office Hours 
Monday - Friday 10am - 6pm 
Saturday 10am - 5pm 
Sunday 12pm - 5pm

~Equal Housing Opportunity",2020-04-07 14:06,[],"['0BR / 1Ba', '463ft2', 'available apr 7', 'EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage']",True,True,True,apartment,w/d in unit,detached garage,0,1,463ft2,apr 7,True,,,37.755879,-122.388061
7096388923,5570432030,Spacious  furnished 2 bedroom apartment 3 blocks from Golden Gate Park,https://sfbay.craigslist.org/sfc/apa/d/spacious-furnished-2-bedroom-apartment/7096388923.html,2020-04-07 14:09,2020-04-07 14:09,$3790,richmond / seacliff,True,"(37.779246, -122.48565)","Contact info:Taya at |  show contact info
 |  Spacious  furnished 2 bedroom apartment 3 blocks from Golden Gate Park26th Ave, San Francisco, CA 94121$3790/mo  | FurnishedKEY FEATURESBedrooms:  2 BedsBathrooms:  1 BathParking:  1 GarageLease Duration:  1 MonthDeposit:  $1500Pets Policy:  Cats & Dogs OKLaundry:  SharedProperty Type:  ApartmentDESCRIPTIONSpacious 2 bedrooms 1 bath apartment is fully furnished and offers the unique combination of convenience and privacy.  It features fully equipped kitchen, 3 flat screen LCD HDTV's and nice furnishing. Conveniently Located:1/2 Block to Geary Street(restaurants, shopping, transportation)1 block to Clement Street(restaurants, shopping, transportation)3 blocks from Golden Gate Park 1/2 block to direct public transportation to downtownEasy access to SF STATE, USF, UCSF, and Golden Gate University5 minutes to San Francisco Veterans HospitalRENTAL FEATURESLiving roomRange / OvenRefrigeratorDishwasherMicrowaveGarbage disposalFenced yardHeat: forced airCOMMUNITY FEATURESGated entryContact info: Taya  show contact info",2020-03-20 10:38,[],"['2BR / 1Ba', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry in bldg', 'no smoking']",True,True,True,apartment,laundry in bldg,,2,1,,,,True,,37.779246,-122.48565
7102096795,,"2 bedroom, 2 bath with offer at Avalon Mission Bay",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-bedroom-2-bath-with/7102096795.html,2020-04-07 14:09,2020-04-07 14:09,$4170,SOMA / south beach,True,"(37.777138, -122.39305)","We believe elevating where you live is about blending it seamlessly with how you live. We go to great lengths designing amenities and choosing locations that put everything within reach. Where you live, is where you come alive.
 
 In an area flourishing with convenience, culture, and possibility, Avalon at Mission Bay offers thoughtfully designed studios, one-, two-, and three-bedroom apartments and townhomes. Imagine entertaining in gourmet kitchens with granite countertops, contemporary cabinetry, and Energy Star appliances. Live your life effortlessly with amenities that include two multi-level state-of-the-art fitness centers, resident lounge areas, and courtyards with barbecue grills and bocce ball court. Our community is conveniently located in vibrant SoMa, just a block from AT&T Park, home of the San Francisco Giants. On-site retail, including Chase Bank and Bark Avenue Doggy Daycare, along with nearby Safeway, Bluxome Street Winery, Lucky Strike, and Alexander's Steakhouse, puts shopping, dining, and entertainment within reach.Rent: $4170Bedrooms: 2Bathrooms: 2Apartment Features:8th FloorCommunity Amenities:WiFiWood Floors*High-speed InternetPatio/ Balcony*ConciergeViews*ParkingCall us! show contact info
To learn more about this unit, visit us at www.avalon-communities.com/avalon-mission-bayPrices and availability are subject to change.",2020-04-01 12:34,[],"['2BR / 2Ba', '1006ft2', 'available apr 1', 'apartment']",,,,apartment,,,2,2,1006ft2,apr 1,,,,37.777138,-122.39305
7104940904,,"STUNNING, TOP FLOOR 2 BED/1 BATH IN THE HEART OF THE MISSION!!!",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stunning-top-floor-2-bed/7104940904.html,2020-04-07 14:07,2020-04-07 14:07,$4400,mission district,True,"(37.756686, -122.42147)","3309 – 21st Street, #5 at Valencia Street

- Incredible, top floor two bedroom in the heart of the Mission 
- Beautifully updated kitchen with quartz countertops, solid wood cabinets, and all stainless steel appliances
- Spacious living room and open floor plan kitchen and dining area
- Gorgeous three tone paint from top to bottom
- Tasteful wood flooring throughout 
- Beautifully updated bathroom with quartz vanity and shower surround
- Large private balcony off living room 
- Water and garbage included
- Laundry onsite
- Dedicated parking space in the garage included 
- Steps away from Mission district shops and restaurants, Dolores Park, Noe Valley, MUNI and BART stations

Terms: 1-year lease required, security deposit equaling 1.5 of monthly rent.  NO PETS.

For more details or to view this unit, please call Erston Pearcy at  
 (License #01398768).   Can provide Facetime viewings.  

Please visit www.cournaleco.com for other available rentals.",2020-04-07 14:03,[],"['2BR / 1Ba', 'available apr 7', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage']",,,True,apartment,laundry in bldg,attached garage,2,1,,apr 7,,,,37.756686,-122.42147
7104940606,7094921828,Large sunny studio,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-sunny-studio/7104940606.html,2020-04-07 14:06,2020-04-07 14:06,$1785,downtown / civic / van ness,True,"(37.7917, -122.4186)","Conveniently located near Union Square and a wide variety of shops & restaurants, live performance venues, museums, Muni & BART stops, the new California Pacific Medical Center Van Ness Campus Hospital and a post office, this spacious corner unit features full kitchen & bathroom, ample closet space, hardwood floor, mini-blinds, onsite laundry facilities and an elevator.  

Rent includes water and garbage/recycling.  Cable and other utilities are separate. Non-smoking, no pets.  Rent is $1,785. Deposit is $2,000.  One-year lease. Available for move-in immediately.

938 Geary St. #401, between Larkin & Polk Streets. Email to set up an appointment.",2020-04-07 14:02,[],"['0BR / 1Ba', 'apartment', 'laundry in bldg', 'no smoking']",,,True,apartment,laundry in bldg,,0,1,,,,,,37.7917,-122.4186
7104933805,,4 bed 2 bath charming updated condo w/ parking optional,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-4-bed-2-bath-charming/7104933805.html,2020-04-07 14:05,2020-04-07 14:05,$7000,haight ashbury,True,"(37.7712, -122.4413)","Video tour available for safety due to COVID-19.

Large updated house perfect for a group or a family! Easy walk to the N Judah (or take one of the company shuttles around the corner). Vibrant neighborhood between nopa, haight ashbury and lower haight, and castro just down the street. Block away from Buena Vista and Panhandle.

Sunny living room with an open kitchen and dining nook (already comes with a dining table if you want!). All bedrooms of varying sizes - 1 quite large to 1 on the smaller size. There are 2 bathrooms - one is attached to the master bedroom and the second is in the hallway. This allows for the place to be occupied by 2-4 people, or couples!

Wooden floor throughout and updated kitchen and bathrooms. In-unit washer/dryer. Private stoop (stairs) to hang out, and small back patio for grilling! Large garden in front for gardening only. There's a dedicated garage (not tandem) available at 250/month additional. You can park 1 car inside and 2 outside!

Owner pays water+garbage, tenant pays gas+electric. Require refundable security deposit 1.5x rent to move in. Flexible move-in date. 1 year lease minimum.",2020-04-07 13:50,[],"['4BR / 2Ba', '1500ft2', 'available apr 7', 'friday 2020-04-10', 'saturday 2020-04-11', 'sunday 2020-04-12', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']",True,True,True,apartment,w/d in unit,attached garage,4,2,1500ft2,apr 7,,,,37.7712,-122.4413
7104911061,7091653207,"Classic, 5 bedrooms, 2.5 bathrooms Single-Family Home in San Francisco",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-classic-5-bedrooms-25/7104911061.html,2020-04-07 14:04,2020-04-07 14:04,$7000,portola district,True,"(37.726896, -122.416607)","1219 Felton St, San Francisco, CA 94134, United States

LIMITED SPECIAL OFFER:

Enjoy rebates and get huge savings from your rent up to the first 3 months if you sign a lease with us on or before April 30, 2020. Call us now to book your showing!

(For interested applicants, please provide a mobile number for listing inquiries.)

Classic, 5 bedrooms, 2.5 bathrooms single-family home property rental in a very quiet and convenient neighborhood in San Francisco.

The spacious unfurnished interior features hardwood and tile floors, as well as a fireplace. The kitchen is complete with granite countertops, cabinets that offer plenty of storage, and ready-to-use appliances. An in-unit washer and dryer is available for use. For climate control, forced-air heating and gas heating are installed. The exterior features a backyard for outdoor activities.

Tenants are responsible for water, trash, gas, electricity, and internet.

Sounds great? Book a showing now and experience digital application at no cost, online payments, and efficient 24/7 maintenance support. Choose from a variety of tours - Self-Tours, Guided Tours, or 3D Virtual Tours. Enjoy this and more when you book today!

Additional Details:
This has attached 1-car garage included in the rent.

This pet-friendly home welcomes your pets.

Smoking on the property is prohibited.

Nearby Parks: Louis Sutter Playground, John McLaren Park, Saint Mary's Playground, and Holly Park.",2020-04-07 13:11,[],"['5BR / 2.5Ba', '1700ft2', 'available apr 7', 'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'no smoking', 'attached garage']",True,True,True,house,w/d in unit,attached garage,5,2.5,1700ft2,apr 7,,,,37.726896,-122.416607
7104938706,,CHARMING AND SPACIOUS RICHMOND 1 BEDROOM/1 BATH!!!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-and-spacious/7104938706.html,2020-04-07 14:03,2020-04-07 14:03,$2450,richmond / seacliff,True,"(37.784656, -122.487109)","270 - 27th Avenue #4 at California Street 

- Second floor apartment in six-unit building 
- Spacious living room with lots of natural light
- Open kitchen with stainless steel electric stove and stainless steel refrigerator
- Tasteful wall-to-wall carpeting throughout
- Three tone paint from top to bottom
- Double paned windows throughout 
- Large walk-in bedroom closet
- Tasteful crown molding
- Water & garbage included 
- Laundry onsite
- Street parking only
- Located by MUNI, and California and Clement Street shops and restaurants

Terms: 1-year lease, security deposit 1.5 times monthly rent. NO PETS. 

For more details or to view this unit, please call Erston Pearcy at  
 (Lic. #01398768). Can provide Facetime viewings. 

Please visit www.cournaleco.com for other available rentals.",2020-04-07 13:59,[],"['1BR / 1Ba', 'available apr 7', 'apartment', 'laundry in bldg', 'no smoking', 'street parking']",,,True,apartment,laundry in bldg,street parking,1,1,,apr 7,,,,37.784656,-122.487109
7104938278,,Convertible Studio Inquire Today! LIMITED TIME ONLY! 1 MONTH FREE!!!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-convertible-studio/7104938278.html,2020-04-07 14:02,2020-04-07 14:02,$2680,potrero hill,True,"(37.755879, -122.388061)","Welcome Home To Windsor at Dogpatch!

Call  show contact info
 or Visit www.windsoratdogpatch.com

**1 MONTH FREE!!! LIMITED TIME ONLY!!! 12 MONTH LEASE TERM REQUIRED, OAC, ON SELECT APARTMENTS, TERMS & CONDITIONS APPLY**

Apt #: 204
Floor Plan S1
Available Date: NOW
Size: 473 sq ft
Best Rate: $2680/mo for 12 months
*PRICING & AVAILABILITY SUBJECT TO CHANGE DAILY*

Full Sized Washer and Dryers
Dishwasher
Electric Range
Stainless Steel Appliances

Welcome to Windsor at Dogpatch. Situated in the heart of the historic Dogpatch neighborhood of San Francisco, our community brings modern living to the storied streets and waterfront that launched a city. Our modern pet-friendly studio, one, two, and three-bedroom apartments are designed to accommodate all needs. Whether you are an ambitious professional or an innovative artist, you work-from-home or commute, whether you have a cheerful child or a faithful furry friend, we have an abode that’s just right for you.

From a ditch-your-gym-membership fitness center with stretching room and a commercial kitchen-meets-bar-meets-resident lounge to a rooftop deck with bay and city views–we have amenities to keep you comfortable, inspired, and carefree. Not to mention the trendy in-home finishes such as the GE stainless-steel appliances and washer/dryer sets or the Google Fiber and Wave G internet. Some floor plans have private balconies or patios, so you can always be surrounded by  the sights and sounds of San Francisco.

Our location’s convenient access to major roads like I-80, I-280, and US-101 and ideal location near the 23rd Street Muni Rail and 22nd Street Caltrain stops, brings you closer to anywhere you want to be. Nearby employers include UCSF, Kaiser Permanente and Pinterest. The neighborhood offers a myriad of restaurants, bars and coffee shops that are easily accessible. AT&T Park as well as Chase Center, soon to be home of the Golden State Warriors, are only a few of the many nearby attractions.

Features
- Ceramic Tiled Tub/Showers 
- Quartz Countertops 
- Controlled Access Entries
- High Speed Internet Fiber in Every Apartment 
- Wood-laminate Flooring Living/Dining Area 
- Walk-In Closets* 
- Designer Cabinetry 
- Full-Size In-Unit Washer and Dryer 
- Energy Star Stainless Steel Appliances 
- Open Concept Kitchen 
- Juliet Balconies* 
- Triple Pane Windows
- Carpeted Bedrooms 
- Downtown City Views* 

Community Amenities 
- Outdoor Terrace with Grilling Area
- Rooftop Terrace with Grilling Area 
- Certified Cal-Green Building 
- 100% Non-Smoking Community 
- Studio, One, Two and Three Bedroom Apartments 
- Walk to the new Chase Arena
- Enclosed Parking Garage with Controlled Access 
- Online Portal for Rent Payment and Maintenance Requests 
- Professional On-Site Staff 
- Bicycle Storage 
- Walk Score - 84, Very Walkable; Transit Score - 75, Rider's Paradise; Bike Score - 91, Biker's Paradise 
- Pet Friendly, 5-Min Walk To Progress Dog Park 
- High Speed WiFi in Common Areas 
- Laundry Lockers 
- State-of-the-Art Fitness Center, Indoor/Outdoor Fitness, Fully Stocked Fitness Center 
- 24-Hour Secure Package Pick-Up 
- Easy Freeway, Muni and Caltrain Access 

Pet Policy 
Pets - Max 2 allowed, Deposit $500.00 
Pet Rent $60.00 per Pet. 100 lbs weight limit! *Breed Restrictions Apply. 
Parking: $275/month (Vehicle Restrictions Apply)

Office Hours 
Monday - Friday 10am - 6pm 
Saturday 10am - 5pm 
Sunday 12pm - 5pm

~Equal Housing Opportunity",2020-04-07 13:58,[],"['0BR / 1Ba', '473ft2', 'available apr 7', 'EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage']",True,True,True,apartment,w/d in unit,detached garage,0,1,473ft2,apr 7,True,,,37.755879,-122.388061
